timestamp,product_id,estimated_stock_pct,quantity,temperature
2022-03-01 14:00:00,9e893e11-1646-4875-bc51-de14ed52b5ac,0.12,,0.816969
2022-03-01 14:00:00,a7c0a48f-0903-4c23-bb0a-d3dc25817c04,0.33,,0.816969
2022-03-01 14:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.5,,0.816969
2022-03-01 14:00:00,ae7c026a-2854-4342-8e0b-b1186cedbbe3,0.565,,0.816969
2022-03-01 14:00:00,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.41,,0.816969
2022-03-01 14:00:00,b477c905-da78-4ed8-b047-0f64f9f386b6,0.12,,0.816969
2022-03-01 14:00:00,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.25,,0.816969
2022-03-01 14:00:00,c1ec2a50-ae9e-4d1e-b591-ca0b2ff209a0,0.95,,0.816969
2022-03-01 14:00:00,c6aa6abb-3bad-4111-96ac-baf7d0a91195,0.12,,0.816969
2022-03-01 14:00:00,d6aec25d-8af7-4661-9917-4d71d1587a6f,0.14,,0.816969
2022-03-01 14:00:00,d6ccd088-11be-4c25-aa1f-ea87c01a04db,0.04,,0.816969
2022-03-01 14:00:00,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.56,,0.816969
2022-03-01 14:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.1,,0.816969
2022-03-01 15:00:00,04da844d-8dba-4470-9119-e534d52a03a0,0.15,,0.337059
2022-03-01 15:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.31,,0.337059
2022-03-01 15:00:00,088aa3ae-70f3-45af-8d63-15102b71bead,0.535,,0.337059
2022-03-01 15:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.68,,0.337059
2022-03-01 15:00:00,0cb046e3-a86b-47ae-9751-3b0f9c596f99,0.575,,0.337059
2022-03-01 15:00:00,100ab1ec-39f5-41bd-984f-485039575827,0.34,,0.337059
2022-03-01 15:00:00,14741abf-3fe6-4c84-8918-4a0afd463aed,0.61,,0.337059
2022-03-01 15:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.43,,0.337059
2022-03-01 15:00:00,1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.6,,0.337059
2022-03-01 15:00:00,1dbe2caf-d1ed-486d-be49-13697c170a30,0.56,,0.337059
2022-03-01 15:00:00,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.79,,0.337059
2022-03-01 15:00:00,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.95,,0.337059
2022-03-01 15:00:00,2ab19de3-f6ff-4344-ad59-e59fb6c9cfa8,0.89,,0.337059
2022-03-01 15:00:00,3061055c-3ff5-4208-8041-5ae0edb3d94d,0.25,,0.337059
2022-03-01 15:00:00,31dc85c1-1c5f-4d5a-a79a-1a302c27192c,0.565,,0.337059
2022-03-01 15:00:00,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.365,,0.337059
2022-03-01 15:00:00,39a238d9-af77-43ec-8f80-18a790972eb0,0.88,,0.337059
2022-03-01 15:00:00,3b6cb6b3-cc32-43e9-9cc5-28f750eeb8cf,0.21,,0.337059
2022-03-01 15:00:00,3bae2d8d-a9b7-46cf-ad0a-cf268768d934,0.92,,0.337059
2022-03-01 15:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.7,,0.337059
2022-03-01 15:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.685,,0.337059
2022-03-01 15:00:00,4384a7bb-2ce4-4f32-ba37-5f77e3fecc69,0.14,,0.337059
2022-03-01 15:00:00,49182318-bcee-4a4b-9b4b-876796e4db12,0.17,,0.337059
2022-03-01 15:00:00,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.71,,0.337059
2022-03-01 15:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.36,,0.337059
2022-03-01 15:00:00,523663d3-79c1-4635-ae3d-6024ed830251,0.9,,0.337059
2022-03-01 15:00:00,6232cdff-0954-496a-b645-09c79abbd6e0,0.29,,0.337059
2022-03-01 15:00:00,64acbd3c-a762-471e-a155-81add019ba3b,0.285,,0.337059
2022-03-01 15:00:00,6880b9bc-31e4-470f-80d6-6a9088e1195a,0.28,,0.337059
2022-03-01 15:00:00,69889c09-6d1a-4110-bb8b-a4670ab88ca6,0.68,,0.337059
2022-03-01 15:00:00,6b90c486-a466-41f6-8142-dad072221e23,0.98,,0.337059
2022-03-01 15:00:00,6c8d0a2a-576a-432f-a090-c123dee91aaa,0.465,,0.337059
2022-03-01 15:00:00,6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.52,,0.337059
2022-03-01 15:00:00,75d576b8-dab5-4663-9523-ec5f07819535,0.463333,,0.337059
2022-03-01 15:00:00,7629c8b7-16a3-458e-a327-0ccc346f70cf,0.05,,0.337059
2022-03-01 15:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.6,,0.337059
2022-03-01 15:00:00,80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.32,,0.337059
2022-03-01 15:00:00,891e242e-4e58-469f-8de1-a60ffa8eb286,0.7,,0.337059
2022-03-01 15:00:00,89845097-f0ec-4702-bb65-85c67cf94490,0.65,,0.337059
2022-03-01 15:00:00,8b38af11-0704-444b-acdb-9ee20b14e0ea,0.54,,0.337059
2022-03-01 15:00:00,8c97f032-93d3-4ce4-b294-58b50fc36377,0.46,,0.337059
2022-03-01 15:00:00,8decbbe6-c2f7-49b5-bfce-f7b485c26e28,0.465,,0.337059
2022-03-01 15:00:00,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.625,,0.337059
2022-03-01 15:00:00,988673af-7711-4bc0-aa57-09e5d2346989,0.25,,0.337059
2022-03-01 15:00:00,a40127d9-b081-4a0b-a154-011320a69c74,0.09,,0.337059
2022-03-01 15:00:00,a614b853-9138-41fa-a268-e5753a63757d,0.17,,0.337059
2022-03-01 15:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.81,,0.337059
2022-03-01 15:00:00,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.483333,,0.337059
2022-03-01 15:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,0.19,,0.337059
2022-03-01 15:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.215,,0.337059
2022-03-01 15:00:00,c52f96fa-ab77-4192-871d-475170299955,0.27,,0.337059
2022-03-01 15:00:00,c8de27d0-2c44-4b5a-b178-59c45d054ccb,0.22,,0.337059
2022-03-01 15:00:00,caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.365,,0.337059
2022-03-01 15:00:00,d6aec25d-8af7-4661-9917-4d71d1587a6f,0.235,,0.337059
2022-03-01 15:00:00,e37658de-3649-4ddb-9c73-b868dd69d3fe,0.245,,0.337059
2022-03-01 15:00:00,ec0bb9b5-45e3-4de8-963d-e92aa91a201e,0.73,,0.337059
2022-03-01 15:00:00,f01b189c-6345-4639-a8d1-89e1fc67c443,0.34,,0.337059
2022-03-01 16:00:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,0.52,,0.560063
2022-03-01 16:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.403333,,0.560063
2022-03-01 16:00:00,088aa3ae-70f3-45af-8d63-15102b71bead,0.36,,0.560063
2022-03-01 16:00:00,0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.385,,0.560063
2022-03-01 16:00:00,0ec3890d-f4be-48a4-9358-291b3da7f578,0.37,,0.560063
2022-03-01 16:00:00,0f80f0b5-2488-46e1-a8b7-8bb24be25a40,0.83,,0.560063
2022-03-01 16:00:00,100ab1ec-39f5-41bd-984f-485039575827,0.66,,0.560063
2022-03-01 16:00:00,105cd760-f823-4979-ae23-e2c6d3f6bc2e,0.51,,0.560063
2022-03-01 16:00:00,11d26d48-e57a-499c-9415-aab3f7294615,0.28,,0.560063
2022-03-01 16:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.05,,0.560063
2022-03-01 16:00:00,19911e58-7ae3-4d25-aabf-9682f92cbf96,0.68,,0.560063
2022-03-01 16:00:00,1a98e37e-9c10-43a5-be3e-860555a09cec,0.67,,0.560063
2022-03-01 16:00:00,28fa4260-811e-46d7-9af7-1bb96bd694b5,0.403333,,0.560063
2022-03-01 16:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.69,,0.560063
2022-03-01 16:00:00,2ee429d6-3481-4b98-ae20-78d2585eccd1,0.69,,0.560063
2022-03-01 16:00:00,323dac6f-7870-4360-99a7-3ee01f9aa0e9,0.76,,0.560063
2022-03-01 16:00:00,35d6f292-4da6-4fde-8d88-f32159ceeeef,0.99,,0.560063
2022-03-01 16:00:00,39d8c44f-8da7-41f6-89dd-6f928ecd0a2c,0.72,,0.560063
2022-03-01 16:00:00,3b6cb6b3-cc32-43e9-9cc5-28f750eeb8cf,0.1,,0.560063
2022-03-01 16:00:00,40e07bbe-2b32-4f6c-ad9c-b0237e355842,0.34,,0.560063
2022-03-01 16:00:00,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.71,,0.560063
2022-03-01 16:00:00,4e4ad9f3-86ca-44a3-bb89-9256bde27f9e,0.85,,0.560063
2022-03-01 16:00:00,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.73,,0.560063
2022-03-01 16:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,0.23,,0.560063
2022-03-01 16:00:00,63df792c-9cab-4bf6-9f9c-07fc35175219,0.53,,0.560063
2022-03-01 16:00:00,69f591d5-3579-447e-a91f-a2ef6bb80b7d,0.17,,0.560063
2022-03-01 16:00:00,6dfb35a8-9193-4d88-9ba0-a19406a95241,0.35,,0.560063
2022-03-01 16:00:00,6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.456667,,0.560063
2022-03-01 16:00:00,6fdec15b-fd57-4920-a84f-211532cbe46a,0.665,,0.560063
2022-03-01 16:00:00,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.32,,0.560063
2022-03-01 16:00:00,7629c8b7-16a3-458e-a327-0ccc346f70cf,0.48,,0.560063
2022-03-01 16:00:00,7cb00b7d-207a-4179-8f47-297f7f15c555,0.08,,0.560063
2022-03-01 16:00:00,7e33937d-7b4d-426c-a72f-382485b6df26,0.23,,0.560063
2022-03-01 16:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.12,,0.560063
2022-03-01 16:00:00,84963528-84f2-4aac-a575-b7da573cf04f,0.285,,0.560063
2022-03-01 16:00:00,8720a88c-fc1f-449d-bfec-54e3d45cbd64,0.74,,0.560063
2022-03-01 16:00:00,89b0e893-4ad9-4c23-af8d-668def0f3b62,0.44,,0.560063
2022-03-01 16:00:00,8e21dcec-d775-4969-8334-05a37a5fd189,0.7,,0.560063
2022-03-01 16:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.27,,0.560063
2022-03-01 16:00:00,9a506969-5baa-4057-b55f-760c37506479,0.34,,0.560063
2022-03-01 16:00:00,a4734239-0946-4508-8674-c758f829728d,0.6,,0.560063
2022-03-01 16:00:00,a7c0a48f-0903-4c23-bb0a-d3dc25817c04,0.98,,0.560063
2022-03-01 16:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.48,,0.560063
2022-03-01 16:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,0.19,,0.560063
2022-03-01 16:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.425,,0.560063
2022-03-01 16:00:00,c9efdd15-3719-474a-8460-e1b77912c4a2,0.625,,0.560063
2022-03-01 16:00:00,caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.99,,0.560063
2022-03-01 16:00:00,d6aec25d-8af7-4661-9917-4d71d1587a6f,0.47,,0.560063
2022-03-01 16:00:00,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.53,,0.560063
2022-03-01 16:00:00,e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.82,,0.560063
2022-03-01 16:00:00,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.51,,0.560063
2022-03-01 16:00:00,e68648ff-db44-49e8-849c-6ca52be5eacc,0.305,,0.560063
2022-03-01 16:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.6,,0.560063
2022-03-01 16:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.68,,0.560063
2022-03-01 17:00:00,01ff0803-ae73-4234-971d-5713c97b7f4b,0.53,,-0.376415
2022-03-01 17:00:00,04f3ad3d-83ab-47e8-925b-3383055489f2,0.555,,-0.376415
2022-03-01 17:00:00,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.58,,-0.376415
2022-03-01 17:00:00,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.765,,-0.376415
2022-03-01 17:00:00,11d26d48-e57a-499c-9415-aab3f7294615,0.35,,-0.376415
2022-03-01 17:00:00,140c1db0-d75d-408d-a8a5-ea408188341d,0.29,,-0.376415
2022-03-01 17:00:00,1648aa68-761e-439c-88d0-9e4163103fef,0.79,,-0.376415
2022-03-01 17:00:00,16e43054-a634-40c3-98cf-3e84128ceba8,0.72,,-0.376415
2022-03-01 17:00:00,1836aed0-2d07-4ff2-92e1-c14b182df094,0.36,,-0.376415
2022-03-01 17:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.07,,-0.376415
2022-03-01 17:00:00,1dbe2caf-d1ed-486d-be49-13697c170a30,0.68,,-0.376415
2022-03-01 17:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.2,,-0.376415
2022-03-01 17:00:00,28fa4260-811e-46d7-9af7-1bb96bd694b5,0.44,,-0.376415
2022-03-01 17:00:00,2ee429d6-3481-4b98-ae20-78d2585eccd1,0.463333,,-0.376415
2022-03-01 17:00:00,300c185b-024a-42f0-8156-05f36f9a8d04,0.25,,-0.376415
2022-03-01 17:00:00,38392484-76da-4399-99b0-3f05dbe2cb83,0.67,,-0.376415
2022-03-01 17:00:00,3ff2b6a7-3ceb-44e5-bed4-bd96bed752c4,0.505,,-0.376415
2022-03-01 17:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.01,,-0.376415
2022-03-01 17:00:00,42d00f15-6ec0-48d8-9e0c-f1324dc1a4da,0.93,,-0.376415
2022-03-01 17:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.5,,-0.376415
2022-03-01 17:00:00,592e6546-5e4c-4365-bbea-179f1d198141,0.67,,-0.376415
2022-03-01 17:00:00,6232cdff-0954-496a-b645-09c79abbd6e0,0.18,,-0.376415
2022-03-01 17:00:00,693ecb17-5479-474e-8ff9-c2f93de898c0,0.743333,,-0.376415
2022-03-01 17:00:00,6fdec15b-fd57-4920-a84f-211532cbe46a,0.3,,-0.376415
2022-03-01 17:00:00,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.405,,-0.376415
2022-03-01 17:00:00,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.74,,-0.376415
2022-03-01 17:00:00,7629c8b7-16a3-458e-a327-0ccc346f70cf,0.39,,-0.376415
2022-03-01 17:00:00,7728f4a2-89f6-4611-97b5-233187c53c3c,0.82,,-0.376415
2022-03-01 17:00:00,8850dc95-5d7f-4f18-ba68-78ec90755ed1,0.28,,-0.376415
2022-03-01 17:00:00,891e242e-4e58-469f-8de1-a60ffa8eb286,0.78,,-0.376415
2022-03-01 17:00:00,89968f6a-b575-46ff-b71e-2238826be41b,0.71,,-0.376415
2022-03-01 17:00:00,8e21dcec-d775-4969-8334-05a37a5fd189,0.89,,-0.376415
2022-03-01 17:00:00,9708cf5b-aa69-4320-a013-9d234c40e63f,0.39,,-0.376415
2022-03-01 17:00:00,988673af-7711-4bc0-aa57-09e5d2346989,0.05,,-0.376415
2022-03-01 17:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.4,,-0.376415
2022-03-01 17:00:00,9a506969-5baa-4057-b55f-760c37506479,0.455,,-0.376415
2022-03-01 17:00:00,9cccbee3-9bee-45a0-9e46-23e3f4b446e8,0.54,,-0.376415
2022-03-01 17:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.52,,-0.376415
2022-03-01 17:00:00,a4734239-0946-4508-8674-c758f829728d,0.386,,-0.376415
2022-03-01 17:00:00,a7c0a48f-0903-4c23-bb0a-d3dc25817c04,0.805,,-0.376415
2022-03-01 17:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.85,,-0.376415
2022-03-01 17:00:00,ae7c026a-2854-4342-8e0b-b1186cedbbe3,1.0,,-0.376415
2022-03-01 17:00:00,b0a06565-d262-460e-9756-c17ecbd61ab5,0.32,,-0.376415
2022-03-01 17:00:00,b40062ea-e0be-41a7-b3b4-258416575039,0.23,,-0.376415
2022-03-01 17:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.04,,-0.376415
2022-03-01 17:00:00,c52f96fa-ab77-4192-871d-475170299955,0.87,,-0.376415
2022-03-01 17:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.12,,-0.376415
2022-03-01 17:00:00,c6a1bffa-3aa9-42ec-a137-7be02834c373,0.695,,-0.376415
2022-03-01 17:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.62,,-0.376415
2022-03-01 17:00:00,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.375,,-0.376415
2022-03-01 17:00:00,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.41,,-0.376415
2022-03-01 17:00:00,e5aa230f-25f1-49a2-b8bf-816e95d53747,0.43,,-0.376415
2022-03-01 17:00:00,e68b76ae-951d-4d82-8168-e78d46711883,0.34,,-0.376415
2022-03-01 17:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.25,,-0.376415
2022-03-01 18:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.75,,-1.39574
2022-03-01 18:00:00,088aa3ae-70f3-45af-8d63-15102b71bead,0.466667,,-1.39574
2022-03-01 18:00:00,0cb046e3-a86b-47ae-9751-3b0f9c596f99,0.35,,-1.39574
2022-03-01 18:00:00,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.52,,-1.39574
2022-03-01 18:00:00,0f80f0b5-2488-46e1-a8b7-8bb24be25a40,0.74,,-1.39574
2022-03-01 18:00:00,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.58,,-1.39574
2022-03-01 18:00:00,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.32,,-1.39574
2022-03-01 18:00:00,26583d39-21dd-4404-9f95-ceda18a26be4,0.07,,-1.39574
2022-03-01 18:00:00,2c50b273-ed34-4917-a78b-67e98dc6b7b2,0.57,,-1.39574
2022-03-01 18:00:00,2ee429d6-3481-4b98-ae20-78d2585eccd1,0.32,,-1.39574
2022-03-01 18:00:00,31190612-98dd-4b3d-a6f8-48fcad8de8dc,0.34,,-1.39574
2022-03-01 18:00:00,3bc41fec-bf85-4354-b832-d56751d2f283,0.34,,-1.39574
2022-03-01 18:00:00,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.286667,,-1.39574
2022-03-01 18:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.84,,-1.39574
2022-03-01 18:00:00,486059c8-a06f-4c4d-9938-5e8cca00cbb7,0.43,,-1.39574
2022-03-01 18:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.65,,-1.39574
2022-03-01 18:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.97,,-1.39574
2022-03-01 18:00:00,64acbd3c-a762-471e-a155-81add019ba3b,0.29,,-1.39574
2022-03-01 18:00:00,6c8d0a2a-576a-432f-a090-c123dee91aaa,0.94,,-1.39574
2022-03-01 18:00:00,70e2e525-5f68-4e6e-bbdb-2cd3a684888a,0.18,,-1.39574
2022-03-01 18:00:00,7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.43,,-1.39574
2022-03-01 18:00:00,74e56e59-3407-4f57-b437-25aa27793b0c,0.45,,-1.39574
2022-03-01 18:00:00,7b3efcb0-d2c6-4155-997f-758d80922ae6,0.363333,,-1.39574
2022-03-01 18:00:00,7c55cbd4-f306-4c04-a030-628cbe7867c1,0.04,,-1.39574
2022-03-01 18:00:00,7db29f14-00ad-4f09-bbce-ea391de6d675,0.89,,-1.39574
2022-03-01 18:00:00,7e33937d-7b4d-426c-a72f-382485b6df26,0.56,,-1.39574
2022-03-01 18:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.16,,-1.39574
2022-03-01 18:00:00,8b38af11-0704-444b-acdb-9ee20b14e0ea,0.44,,-1.39574
2022-03-01 18:00:00,8d4e9112-8a1c-4263-b493-9731d04facd6,0.02,,-1.39574
2022-03-01 18:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.72,,-1.39574
2022-03-01 18:00:00,9edd33d5-6d29-4094-ba4d-14ab68e85807,0.27,,-1.39574
2022-03-01 18:00:00,a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.65,,-1.39574
2022-03-01 18:00:00,a815517b-888d-4bc7-ab2e-07af3364ba57,0.15,,-1.39574
2022-03-01 18:00:00,a9325c1a-2715-41df-b7f4-3078fa5ecd97,0.77,,-1.39574
2022-03-01 18:00:00,d290d347-e0de-4970-a4bd-273ec4954bed,0.165,,-1.39574
2022-03-01 18:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.58,,-1.39574
2022-03-01 18:00:00,db69f72a-b98c-4f5d-9b47-1067b9da74c7,0.283333,,-1.39574
2022-03-01 18:00:00,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.71,,-1.39574
2022-03-01 18:00:00,e5aa230f-25f1-49a2-b8bf-816e95d53747,0.45,,-1.39574
2022-03-01 18:00:00,fcc9e0ca-ad36-4925-8306-4369afd6cd41,0.26,,-1.39574
2022-03-01 19:00:00,00e120bb-89d6-4df5-bc48-a051148e3d03,0.35,,0.508333
2022-03-01 19:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.69,,0.508333
2022-03-01 19:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.42,,0.508333
2022-03-01 19:00:00,088aa3ae-70f3-45af-8d63-15102b71bead,0.29,,0.508333
2022-03-01 19:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.16,,0.508333
2022-03-01 19:00:00,0c44fa23-9f95-446f-9052-884ae73475d0,0.82,,0.508333
2022-03-01 19:00:00,0cb046e3-a86b-47ae-9751-3b0f9c596f99,0.576667,,0.508333
2022-03-01 19:00:00,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.74,,0.508333
2022-03-01 19:00:00,0f493675-d59d-45dd-9406-084932bf41c1,0.49,,0.508333
2022-03-01 19:00:00,1648aa68-761e-439c-88d0-9e4163103fef,0.86,,0.508333
2022-03-01 19:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.85,,0.508333
2022-03-01 19:00:00,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.603333,,0.508333
2022-03-01 19:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.66,,0.508333
2022-03-01 19:00:00,2360f50e-a196-42a0-82c2-b4f58de498e8,0.55,,0.508333
2022-03-01 19:00:00,24558ae1-8b93-4227-8349-bb17ca93cf17,0.57,,0.508333
2022-03-01 19:00:00,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.38,,0.508333
2022-03-01 19:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.07,,0.508333
2022-03-01 19:00:00,300c185b-024a-42f0-8156-05f36f9a8d04,0.76,,0.508333
2022-03-01 19:00:00,34b5e479-bbf6-46ce-9af8-5425f4bca83e,0.07,,0.508333
2022-03-01 19:00:00,440eb479-cf6a-4c55-ba8b-4475bc66dd06,0.065,,0.508333
2022-03-01 19:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.363333,,0.508333
2022-03-01 19:00:00,514dddbc-9f85-4527-b848-351f8a24bc13,0.27,,0.508333
2022-03-01 19:00:00,6232cdff-0954-496a-b645-09c79abbd6e0,0.24,,0.508333
2022-03-01 19:00:00,63df792c-9cab-4bf6-9f9c-07fc35175219,0.9,,0.508333
2022-03-01 19:00:00,64acbd3c-a762-471e-a155-81add019ba3b,0.87,,0.508333
2022-03-01 19:00:00,6b90c486-a466-41f6-8142-dad072221e23,0.376667,,0.508333
2022-03-01 19:00:00,70e2e525-5f68-4e6e-bbdb-2cd3a684888a,0.55,,0.508333
2022-03-01 19:00:00,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.8,,0.508333
2022-03-01 19:00:00,7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.97,,0.508333
2022-03-01 19:00:00,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.43,,0.508333
2022-03-01 19:00:00,7728f4a2-89f6-4611-97b5-233187c53c3c,0.87,,0.508333
2022-03-01 19:00:00,7cb00b7d-207a-4179-8f47-297f7f15c555,0.595,,0.508333
2022-03-01 19:00:00,7db29f14-00ad-4f09-bbce-ea391de6d675,0.43,,0.508333
2022-03-01 19:00:00,80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.84,,0.508333
2022-03-01 19:00:00,8653ceaf-6e7f-498c-b8ca-5a6bb6a15dae,0.25,,0.508333
2022-03-01 19:00:00,8850dc95-5d7f-4f18-ba68-78ec90755ed1,1.0,,0.508333
2022-03-01 19:00:00,89845097-f0ec-4702-bb65-85c67cf94490,0.78,,0.508333
2022-03-01 19:00:00,8c97f032-93d3-4ce4-b294-58b50fc36377,0.55,,0.508333
2022-03-01 19:00:00,8e02e673-5ef3-4d92-80b1-59d73e2a29f6,0.89,,0.508333
2022-03-01 19:00:00,93766513-9702-4486-a02a-abaa93c996b6,0.455,,0.508333
2022-03-01 19:00:00,9708cf5b-aa69-4320-a013-9d234c40e63f,0.01,,0.508333
2022-03-01 19:00:00,9a506969-5baa-4057-b55f-760c37506479,0.7,,0.508333
2022-03-01 19:00:00,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.866667,,0.508333
2022-03-01 19:00:00,a8fab83a-16d4-4db0-a83a-f824ecd8604a,0.415,,0.508333
2022-03-01 19:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.83,,0.508333
2022-03-01 19:00:00,b0a06565-d262-460e-9756-c17ecbd61ab5,0.7,,0.508333
2022-03-01 19:00:00,b40062ea-e0be-41a7-b3b4-258416575039,0.76,,0.508333
2022-03-01 19:00:00,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.79,,0.508333
2022-03-01 19:00:00,bc6187a9-d508-482b-9ca6-590d1cc7524f,0.64,,0.508333
2022-03-01 19:00:00,c4355226-5f80-40ab-b3aa-de4344834a5d,0.92,,0.508333
2022-03-01 19:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.85,,0.508333
2022-03-01 19:00:00,cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.69,,0.508333
2022-03-01 19:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.74,,0.508333
2022-03-01 19:00:00,d6ccd088-11be-4c25-aa1f-ea87c01a04db,0.04,,0.508333
2022-03-01 19:00:00,dcc48aec-f9dc-4338-95ec-0b449ea81778,0.56,,0.508333
2022-03-01 19:00:00,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.95,,0.508333
2022-03-01 19:00:00,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.195,,0.508333
2022-03-01 19:00:00,e37658de-3649-4ddb-9c73-b868dd69d3fe,0.55,,0.508333
2022-03-01 19:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.62,,0.508333
